Company Name,Year,Text,Region,Timestamp
Travelers,2018,"At Travelers, we manage risk for our customers. We have been doing that successfully for
more than 160 years. As we look ahead, sustaining our success requires that we do that
and more.
Our continued success requires that we do three things successfully: perform, transform
and make good on the Travelers Promise.
At Travelers, perform means executing on our long-term financial strategy to generate
industry-leading returns on equity over time. In each of the past 10 years, we have
outperformed the industry in terms of average return on equity, and, as a consequence, in
creating shareholder value. By continuing to execute successfully on our long-term
financial strategy, we will continue to outperform and create shareholder value.
Our formidable competitive advantages are the foundation of our success. However, we
understand that the competitive advantages that have fueled our achievements over the
past decade will not necessarily be the same as those we will need to continue to lead for
the next decade. Consequently, transform means positioning the company to continue to
perform by ensuring that our competitive advantages remain relevant and differentiating
tomorrow and 10 years from tomorrow. To that end, we have embraced an ambitious
innovation agenda guided by our vision to be the undeniable choice for the customer and
an indispensable partner for our agents and brokers.
Perform is how we deliver industry-leading results today, and transform is the way we prepare to do so tomorrow. Each depends on the other,
and both depend on one thing: the Travelers Promise.
The Travelers Promise is a commitment to take care of our customers, our communities and each other. This includes being there to help our
customers recover after the storm, and also giving them the security they need to invest in their families and businesses. It also includes caring
for the communities in which we live and work by supporting academic and career success, and promoting the development of thriving
neighborhoods and enriched communities. Finally, it is about making Travelers a great place to work for our diverse workforce, the best talent in
the industry, and a great partner for our agents and brokers. In the end, the Travelers Promise is about taking care of the people we are privileged
to serve.
Put another way, for Travelers, sustainability comes down to this: Only by successfully delivering on our perform and transform agenda will we
earn the resources we need to keep the Travelers Promise. And only by faithfully keeping the Travelers Promise will we earn the support of key
stakeholders essential to our perform and transform success. That is how we are going to deliver results next quarter and succeed for the next
quarter century.
With that in mind, I invite you to read on about the ways we are driving sustainability at Travelers.
Alan Schnitzer, Chairman and Chief Executive Officer",N. America,08/10/2025 21:32:54
Travelers,2019,"At Travelers, we manage risk for our customers. We have been doing that successfully for
more than 160 years. As we look ahead, sustaining our success requires that we do that
and more.
Our continued success requires that we do three things successfully: perform, transform
and make good on the Travelers Promise.
At Travelers, perform means executing on our long-term financial strategy to generate
industry-leading returns on equity over time. In each of the past 10 years, we have
outperformed the industry in terms of average return on equity, and, as a consequence, in
creating shareholder value. By continuing to execute successfully on our long-term
financial strategy, we will continue to outperform and create shareholder value.
Our formidable competitive advantages are the foundation of our success. However, we
understand that the competitive advantages that have fueled our achievements over the
past decade will not necessarily be the same as those we will need to continue to lead for
the next decade. Consequently, transform means positioning the company to continue to
perform by ensuring that our competitive advantages remain relevant and differentiating
tomorrow and 10 years from tomorrow. To that end, we have embraced an ambitious
innovation agenda guided by our vision to be the undeniable choice for the customer and
an indispensable partner for our agents and brokers.
Perform is how we deliver industry-leading results today, and transform is the way we prepare to do so tomorrow. Each depends on the other,
and both depend on one thing: the Travelers Promise.
The Travelers Promise is a commitment to take care of our customers, our communities and each other. This includes being there to help our
customers recover after the storm, and also giving them the security they need to invest in their families and businesses. It also includes caring
for the communities in which we live and work by supporting academic and career success, and promoting the development of thriving
neighborhoods and enriched communities. Finally, it is about making Travelers a great place to work for our diverse workforce, the best talent in
the industry, and a great partner for our agents and brokers. In the end, the Travelers Promise is about taking care of the people we are privileged
to serve.
Put another way, for Travelers, sustainability comes down to this: Only by successfully delivering on our perform and transform agenda will we
earn the resources we need to keep the Travelers Promise. And only by faithfully keeping the Travelers Promise will we earn the support of key
stakeholders essential to our perform and transform success. That is how we are going to deliver results next quarter and succeed for the next
quarter century.
With that in mind, I invite you to read on about the ways we are driving sustainability at Travelers.
Alan Schnitzer, Chairman and Chief Executive Officer",N. America,08/10/2025 21:33:49
Travelers,2020,"At Travelers, we manage risk for our customers. We have been doing that successfully for more than 160 years. And in 2020, despite the challenges of the pandemic, we continued to deliver the risk management products and services our customers need to live their lives and run their businesses. As we look ahead, sustaining our success requires that we do that and more.

Our continued success requires that we do three things successfully: perform, transform and make good on the Travelers Promise.

At Travelers, perform is the flywheel that sets everything we do in motion. Perform for us means executing on our long-term financial strategy to generate industry-leading returns on equity over time. In each of the past 10 years, we have outperformed the industry in terms of average return on equity, and, as a consequence, in creating shareholder value. By continuing to execute successfully on our long-term financial strategy, we will continue to outperform and create shareholder value.

Our formidable competitive advantages are the foundation of our success. However, we understand that the competitive advantages that have fueled our achievements over the past decade will not necessarily be the same as those we will need to continue to lead for the next decade. Consequently, transform means positioning the company to continue to perform by ensuring that our competitive advantages remain relevant and differentiating tomorrow and 10 years from tomorrow. To that end, we have embraced an ambitious innovation agenda guided by our vision to be the undeniable choice for the customer and an indispensable partner for our agents and brokers.

Perform is how we deliver industry-leading results today, and transform is the way we prepare to do so tomorrow. Each depends on the other, and both depend on one thing: the Travelers Promise.

The Travelers Promise is a commitment to take care of our customers, our communities and each other. This includes being there to help our customers recover after the storm, and also giving them the security they need to invest in their families and businesses. It also includes caring for the communities in which we live and work by supporting academic and career success, and promoting the development of thriving neighborhoods and enriched communities. Finally, it is about making Travelers a great place to work for our diverse workforce, the best talent in the industry, and a great partner for our agents and brokers. In the end, the Travelers Promise is about taking care of the people we are privileged to serve.

Put another way, for Travelers, sustainability comes down to this: Only by successfully delivering on our perform and transform agenda will we earn the resources we need to keep the Travelers Promise. And only by faithfully keeping the Travelers Promise will we earn the support of key stakeholders essential to our perform and transform success. That is how we are going to deliver results next quarter and succeed for the next quarter century.

With that in mind, I invite you to read on about the ways we are driving sustainability at Travelers.

Alan Schnitzer, Chairman and Chief Executive Officer",N. America,08/10/2025 21:35:20
Travelers,2021,"At Travelers, we manage risk for our customers, and for over 160 years they’ve trusted us to be there when it matters most. In 2021, despite the ongoing challenges of the global pandemic, we continued to deliver the risk management products and services our customers need to live their lives and run their businesses. Our years of experience prepared us for this moment, and we’re building upon that foundation to sustain our success for the future.

Our continued success requires that we do three things successfully: perform, transform and make good on the Travelers Promise.

At Travelers, perform is the flywheel that sets everything we do in motion. Perform for us means executing on our long-term financial strategy to generate industry-leading returns on equity over time. In each of the past 10 years, we have outperformed the industry in terms of average return on equity and, as a consequence, in creating shareholder value. By continuing to execute successfully on our long-term financial strategy, we will continue to outperform and create shareholder value.

Our formidable competitive advantages are the foundation of our success. However, we understand that the competitive advantages that have fueled our achievements over the past decade will not necessarily be the same as those we will need to continue to lead for the next decade. Consequently, transform means positioning the company to continue to perform by ensuring that our competitive advantages remain relevant and differentiating tomorrow and 10 years from tomorrow. To that end, we have embraced an ambitious innovation agenda guided by our vision to be the undeniable choice for the customer and an indispensable partner for our agents and brokers.

Perform is how we deliver industry-leading results today, and transform is the way we prepare to do so tomorrow. Each depends on the other, and both depend on one thing: the Travelers Promise.

The Travelers Promise is a commitment to take care of our customers, our communities and each other. This includes being there to help our customers recover after the storm and also giving them the security they need to invest in their families and businesses. It also includes caring for the communities in which we live and work by supporting academic and career success, and promoting the development of thriving neighborhoods and enriched communities. Finally, it is about making Travelers a great place to work for our diverse workforce—the best talent in the industry—and a great partner for our agents and brokers. In the end, the Travelers Promise is about taking care of the people we are privileged to serve.

Put another way, for Travelers, sustainability comes down to this: Only by successfully delivering on our perform and transform agenda will we earn the resources we need to keep the Travelers Promise. And only by faithfully keeping the Travelers Promise will we earn the support of key stakeholders essential to our perform and transform success. That is how we are going to deliver results next quarter and succeed for the next quarter century.

With that in mind, I invite you to read on about the ways we are driving sustainability at Travelers.

Alan Schnitzer, Chairman and Chief Executive Officer",N. America,08/10/2025 21:36:27
Travelers,2022,"At Travelers, we manage risk for our customers, and for more than 160 years, they’ve trusted us to be there when it matters most. In 2022, we delivered very strong top- and bottom-line results in the face of a challenging operating environment, proving once again that we are built to manage whatever comes our way. Our very strong financial performance this year reflects both our relentless execution – day in and day out – across our businesses, and the impact of the significant investments and strategic initiatives we have undertaken in recent years. We continue to innovate on top of a foundation of excellence to sustain our success for the future.

Our continued success requires that we do three things successfully: perform, transform and make good on the Travelers Promise.

At Travelers, perform is the flywheel that sets everything we do in motion. Perform for us means executing on our long-term financial strategy to generate industry-leading returns on equity over time. We’ve posted a double-digit return on equity in every year over the last decade, with the exception of 2017, a difficult CAT year for the industry, in which we posted a 9% ROE. In every one of those years, we comfortably covered our cost of equity. And by continuing to execute successfully on our long-term financial strategy, we will continue to create shareholder value.

Our formidable competitive advantages are the foundation of our success. However, we understand that the competitive advantages that have fueled our achievements over the past decade will not necessarily be the same as those we will need to continue to lead for the next decade. Consequently, transform means positioning the company to continue to perform by ensuring that our competitive advantages remain relevant and differentiating tomorrow and 10 years from tomorrow. To that end, we have embraced an ambitious innovation agenda guided by our vision to be the undeniable choice for the customer and an indispensable partner for our agents and brokers.

Perform is how we deliver industry-leading results today, and transform is the way we prepare to do so tomorrow. Each depends on the other, and both depend on one thing: the Travelers Promise.

The Travelers Promise is a commitment to take care of our customers, our communities and each other. This includes being there to help our customers recover after the storm and also giving them the security they need to invest in their families and businesses. It also includes caring for the communities in which we live and work by supporting academic and career success, and promoting the development of thriving neighborhoods and enriched communities. Finally, it is about making Travelers a great place to work for our diverse workforce – the best talent in the industry – and a great partner for our agents and brokers. In the end, the Travelers Promise is about taking care of the people we are privileged to serve.

Put another way, for Travelers, sustainability comes down to this: only by successfully delivering on our perform and transform agenda will we earn the resources we need to keep the Travelers Promise. And only by faithfully keeping the Travelers Promise will we earn the support of key stakeholders essential to our perform and transform success. That is how we are going to deliver results next quarter and succeed for the next quarter century.

With that in mind, I invite you to read on about the ways we are driving sustainability at Travelers.

Alan Schnitzer, Chairman and Chief Executive Officer",N. America,08/10/2025 21:37:39
Travelers,2023,"At Travelers, we manage risk for our customers, and for more than 165 years, they’ve trusted us to be there when it matters most. In 2023, we delivered very strong top- and bottom-line results notwithstanding elevated industrywide catastrophe losses and a personal lines operating environment that, while improving, was difficult during the year. Our very strong financial performance this year reflects both our relentless execution – day in and day out – across our businesses, and the impact of the significant investments and strategic initiatives we have undertaken in recent years.

Our continued success requires that we do three things successfully: perform, transform and make good on the Travelers Promise.

At Travelers, perform is the flywheel that sets everything we do in motion. Perform for us means executing on our long-term financial strategy to generate industry-leading returns on equity over time. Our return on equity has significantly outperformed the average return on equity for the industry in each of the past 10 years, reflecting the value of our competitive advantages and the discipline with which we run our business.

Our formidable competitive advantages are the foundation of our success. However, we understand that the competitive advantages that have fueled our achievements over the past decade will not necessarily be the same as those we will need to continue to lead for the next decade. Consequently, transform means positioning the company to continue to perform by ensuring that our competitive advantages remain relevant and differentiating into the future. To that end, we have embraced an ambitious innovation agenda guided by our vision to be the undeniable choice for the customer and an indispensable partner for our agents and brokers.

Perform is how we deliver industry-leading results today, and transform is the way we prepare to do so tomorrow. Each depends on the other, and both depend on one thing: the Travelers Promise.

The Travelers Promise is a commitment to take care of our customers, our communities and each other. This includes being there to help our customers recover after the storm and also giving them the security they need to invest in their families and businesses. It also includes caring for the communities in which we live and work by supporting academic and career success, and promoting the development of thriving neighborhoods and enriched communities. Finally, it is about making Travelers a great place to work for our employees – the best talent in the industry – and a great partner for our agents and brokers. In the end, the Travelers Promise is about taking care of the people we are privileged to serve.

Put another way, for Travelers, sustainability comes down to this: Only by successfully delivering on our perform and transform agenda will we earn the resources we need to keep the Travelers Promise. And only by faithfully keeping the Travelers Promise will we earn the support of key stakeholders essential to our perform and transform success. That is how we are going to deliver results next quarter and succeed for the next quarter century.

With that in mind, I invite you to read on about the ways we are driving sustainability at Travelers.

Alan Schnitzer, Chairman and Chief Executive Officer",N. America,08/10/2025 21:38:39
Zurich,2019,"When we reset our sustainability ambition to become one of the most responsible and impactful businesses in the world, we knew we set the bar high. The unprecedented changes happening in our society called for a unifying purpose and the concerted will to achieve it. Protecting us and the next generation demands we act with real urgency.

That is why in 2019 we issued three fundamental belief statements – backed by public commitments – that will shape our sustainability impact for generations to come.

First, we believe that curbing the rise of global temperatures is our only future. That is why we were the first insurer to sign the UN Business Ambition for 1.5˚C Pledge committing us to set science-based targets across everything we do and to work with others to create the necessary methodologies.

Second, we also believe that we must accompany our employees through the transformation of work where non-traditional ways of working are becoming the norm. That is why we set a work sustainability commitment that establishes a sense of security and trust in the workplace and clarifies our role in giving our people the skills they need to build a path for their futures.

And lastly, we believe that trust serves as the core of the promise of protection we make to our customers. That is why we issued a new data commitment that goes beyond legal requirements and ensures respect and transparency around personal data and information.

I’m proud of the great progress we made in 2019, as outlined in this report. However, I’m even more proud of the overwhelming support our people have shown for these commitments. With this much talent focused on the greatest challenges we face, I am confident that Zurich will create value for all our stakeholders for generations to come.

Mario Greco
Group Chief Executive Officer,
Zurich Insurance Group",Europe,08/10/2025 21:40:42
Zurich,2020,"Transforming the future.

2020 put the spotlight on a topic that will become long-term thinking. COVID-19 showed that society is ill-prepared for a global crisis. But while the pandemic will pass, our world will continue to face challenges like climate change.

We care about these challenges because they have a direct impact on our customers, colleagues, and communities. And just as we believe that global economies can recover in a way that is both green and fair, we can prosper and contribute to improving the sustainability of the planet and conditions in society. This is reflected in our ambition to be recognized as one of the most responsible and impactful businesses in the world.

The foundation for our ambition is the strength of our business. We remain a profitable, well-capitalized, and highly diversified business, and this gives us the freedom to plan for the long term.

Further details are available online:

Our strategic priorities
The climate change challenge

For many years now, we have been embedding sustainability into every fiber of the Group and have been operating as a carbon-neutral business since 2014. We have intensified our focus on the UN Business Ambition Pledge to limit global temperature rise to 1.5°C.

We are continuing to audit our portfolio and engage with our customers that are exposed to thermal coal, oil sands, and oil shales. We strongly support companies that agree to adopt greener practices – and stop underwriting for those unwilling to make the transition.

We want to be known as one of the most responsible and impactful businesses in the world.

Mario Greco
Group Chief Executive Officer
Zurich Insurance Group

We are also working together with our commercial customers to help them adapt to current and future climate-related risks with a new set of Climate Change Resilience Services.

We became one of the first large institutional investors to prioritize the goals – rather than the monetary amount – of our impact investment portfolio. And to complement our business-focused climate strategy as well as to mobilize employee support for climate action, we launched the Zurich Forest. The reforestation project was developed together with non-profit Instituto Terra, and will lead to the planting of one million native seedlings to help restore Brazil’s Atlantic Forest. Each Zurich employee can attach their name to a tree and become a custodian of the forest.

A responsible employer

We continued to fulfill our work sustainability commitment, reinforcing our credentials as a responsible employer. We provided extensive support for the health and wellbeing of colleagues and their families, allowing them to have peace of mind during the pandemic.

With an eye on the long-term, we launched internal talent marketplaces in many countries and continue to develop colleagues for new job opportunities rather than hiring externally, to prioritize our in-house skills over outsourcing solutions, and to offer career choices that match talents and ambitions. We reject unsustainable behavior such as seeking cheaper labor elsewhere merely for financial gain.

Trust in a digitalized world

The 2020 pandemic accelerated the pace of digitalization in society. Our past investments allowed our workforce to respond with agility to last year’s challenges, staying fully operational and serving customers in new ways while working from home. Our proactive approach to managing cybersecurity helped us mitigate increased cyber risk for ourselves and our customers. Our commitment to a transparent and ethical use of data will guide us as we continue to promote a society that can operate in a trustworthy digital environment.

Reaching communities

Our donations to the Z Zurich Foundation enabled charities to continue supporting some of the most vulnerable at a time when the pandemic’s economic impact led to a collapse in donations. The Zurich Flood Resilience Alliance Program was also expanded, providing direct support to an additional 200 communities, with the ambition of reaching four million people by 2024 overall.

In 2020, Zurich was rated No.1 for the insurance sector in the Dow Jones Sustainability Index (DJSI). We improved our scores across all three dimensions: governance and economic, environmental, and social. Yet another sign that our long-term efforts are paying off.

COVID-19 demonstrated how individuals, businesses, and governments can move quickly to address a common threat. If we maintain this momentum, I am confident that together we can shape a future in which we can all thrive.

Mario Greco
Group Chief Executive Officer",Europe,08/10/2025 21:41:43
Zurich,2021,"Creating a mindset of change.**

The risks to society are complex. There are no easy solutions to risks such as climate change, the pandemic or social inequality that span countries and generations, and that all depend on each other. Nevertheless, I’m optimistic when I see the energy and empathy with which many people are rising to the challenge.

**Mario Greco**
Group Chief Executive Officer

Zurich is determined to be among those who are making society more resilient to risks, protecting people and the planet that supports us. And we are committed to working with all those who share our ambition: governments, companies and individuals at a global, national and local level. Our impact is much greater together.

We’re also working to create a mindset of change, to empower everyone to make a contribution, however large or small. By inspiring action every day, in our interactions with customers, partners, colleagues and investee companies, we can collectively tackle the risks.

**Toward a 1.5°C future**

We have been working to align ourselves with the UN Business Ambition Pledge to limit global temperature rise to 1.5°C since becoming a signatory in 2019. In 2021, the need for climate action assumed greater urgency: we pledged to use every lever available to speed up the transition to a net-zero emission economy.

We committed to deepening emissions cuts for our operations, which have been carbon-neutral since 2014. New measures include cutting emissions from corporate travel in recognition of the changes that need to be made to make a 1.5°C future a reality.

That said, the journey to net zero is one we must make together with others. So, we are using our influence as investor and insurer to urge companies to set their own targets for a 1.5°C future. And, we launched the insurance industry’s first carbon-neutral equity fund – a new sustainable savings option for life insurance customers.

Being a services company, what we do can seem abstract to many.

To bring our climate commitment to life for our colleagues and customers we are growing the Zurich Forest in Brazil, where already more than 200,000 seedlings have been planted since we joined forces with non-profit Instituto Terra in late-2020.

**Inspiring confidence in a digital future**

Trust is the foundation of our business as an insurer. Each time we underwrite a policy, our customers place their trust in us to protect them – something we’ve done since Zurich was founded 150 years ago, in 1872. Trust also underpins our approach to digitalization.

From working, to shopping, to seeking healthcare: we can now perform many tasks through a device, often at the touch of a button. But the convenience and connectivity come with risks. It’s our goal to become a leader in handling data responsibly – and thereby build trust in a digital future. At the same time, we’re supporting the transformation by making insurance products and services that work for customers and fit seamlessly into their lives, such as the health and wellbeing app, LiveWell.

**Empowering our people**

People drive our business, so future proofing our workforce is the right thing to do as a responsible employer, as well as a business imperative, to guarantee Zurich’s longevity. The continuation of the pandemic in 2021 underscored the importance of promoting wellbeing among employees, which we were able to support in many ways including local wellness and campaigns covering everything from mental stress and burnout to virtual fatigue. At the same time, we focused on inspiring employees to take control of their careers through upskilling and reskilling, as well as attracting early-in-career talent with a new internship program at our global business.

**Working for our communities**

Our ambition to be one of the most responsible and impactful businesses in the world also inspires us to take action in the communities where we live and work.

The Zurich Flood Resilience Alliance epitomizes collective action. It is a group of partners from civil society, humanitarian NGOs, the private and the research sector, that work on the ground to empower communities to become more resilient. The importance of the Alliance’s work on adaptation has only grown in 2021, a year of severe weather events.

The Z Zurich Foundation¹, too, achieved much in 2021 with the largest fundraising campaign since it was established in 1973. I am proud of the joint effort of Zurich’s offices, employees, customers and distributors, who together with the Z Zurich Foundation raised enough money for UNICEF to deliver 100 doses of COVID-19 vaccine to more than 1.7 million of the world’s most vulnerable people.

As we embed sustainability into everything we do, we are optimistic that we will achieve our own sustainability ambitions and that our customers, employees, partners and communities will join us on this journey.

**Mario Greco**
Group Chief Executive Officer",Europe,08/10/2025 21:45:56
Zurich,2022,"The change begins with us: with doing the right thing by our planet, our customers and our employees.

Dear Shareholder,
Sustainability is how we do business. We balance present and future needs of our business with the aim to create long-term sustainable value. We help weave a safety net for individuals, corporate customers and society. Our expertise gathered over 150 years helps provide innovative solutions on both reducing risk and transferring it.

But our ambitions run much deeper. We aspire to be one of the most responsible and impactful businesses in the world. This change begins with us: with doing the right thing by our planet, our customers and our employees.

Updated sustainability goals

We have come a long way since we set out to create a sustainability plan in 2018 to guide us in building a resilient organization. Our efforts are reflected in our own operations, our underwriting and our investments.

The need for action is increasingly urgent and we’re building on our existing achievements by focusing our sustainability priorities where we can make a difference.

Planet

A sustainable company must care for the planet. Climate change is the most pressing challenge of our time and we’re committed to tackling it with every means available, as an insurer, an investor and an employer.

We will accelerate emissions reductions and help regenerate nature. For instance, through our Zurich Forest Project, we are helping to restore a unique and biodiverse ecosystem in Brazil’s Atlantic Forest.

We also want to do what we can to help decarbonize our economies. That’s why we committed to reduce the carbon intensity of our underwriting and investment portfolios to net-zero by 2050.

At the end of December 2022, Zurich’s impact investment portfolio of USD 6.3 billion helped avoid 3.2 million metric tons of CO2-equivalent (CO2e) emissions and improved the lives of 4.7 million people.

Across our own operations, we have already reduced emissions by 73 percent in 2021 compared to our 2019 baseline and intend to achieve net-zero by 2030, 20 years ahead of target. It is one of the reasons why independent studies rate us a leader among global peers on climate risk mitigation initiatives.

Customer

Our focus is always on helping and inspiring our customers to join us on our journey to net-zero. We believe it is better to engage with our customers and investee companies to check that they have viable credible transition plans rather than simply divest or end a relationship.

We also offer products and services to enable sustainable choices and outcomes. Examples include the take up of electric vehicles, the development of renewable energy and investment in responsible funds.

Employees

Finally, as an employer, we are constantly working to foster a culture of inclusiveness in our workplace. We also focus on creating an environment that enables our people to improve their physical, mental, and emotional wellbeing.

Through our work sustainability we are building a learning organization that helps our employees grow their talents.

The need for transparency and accountability

Supporting our customers and society at large to build resilience against some of the most challenging environmental and social risks is at the heart of our purpose to create a brighter future together. These ambitions, however, are meaningless if we cannot measure the impact of our work. We must match ambition with appropriate ways to gauge our progress, champion transparency and hold ourselves, our industry and stakeholders to account.

In this second year of publishing the integrated sustainability disclosure (ISD), we are providing greater transparency on how we are measuring progress toward our sustainability goals.

As an advocate, adviser and role model, we want to support individuals and organizations to thrive today and flourish tomorrow.

Alison Martin
CEO EMEA (Europe, Middle East & Africa) and Bank Distribution",Europe,08/10/2025 21:49:11
Zurich,2023,"We focus on sustainability as an important part of our business strategy.

Dear Shareholder,
At Zurich, many decisions are driven by our ambition to become more sustainable every year, prompted by customer expectations and a growing demand for social and environmental engagement. Our shareholders also take sustainability seriously, requiring us to deliver growth and profits all the while advancing our sustainability priorities.

That’s why we continue to focus on sustainability as a vital part of our business strategy.

During the 2023-2025 financial cycle, we will be accelerating innovation in products and services offered to customers, and delivering on our sustainability targets in the areas of Planet, Customers and People.

Planet Sustainability

By Planet Sustainability, we mean our focus on achieving net-zero outcomes. A low-carbon economy will positively impact climate and society. Reducing emissions lies at the heart of our efforts.

As an investor, since 2019, we have achieved a reduction in emission intensity of 43 percent. Zurich’s absolute financed emissions declined over the same period by 52 percent, mainly driven by portfolio activities and structural emission reductions of our investee companies.

In 2023, our impact investing portfolio of USD 7.9 billion helped avoid a total of 4.5 million metric tons of CO2e emissions and benefited 4.6 million people.

Besides our focus as an investor, we also work with suppliers who share our values, outlined in our supplier code of conduct. As of the end of 2023, 52.1 percent of our procurement spend¹ was with suppliers that have set science-based emission reduction targets and 49.4 percent of our spend was with suppliers who have set net-zero targets.

Customer Sustainability

To meet our customers’ changing needs, we are constantly growing our range of sustainable products and services. They are designed to support activities that generate a positive environmental or social impact and contribute to the mitigation of climate risks.

These sustainable solutions, which include insurance products, add-on coverages, investment products and services, generated USD 1,360 million in revenues during 2023 (USD 801 million in 2022).

In 2023, Zurich Resilience Solutions expanded our Climate Resilience offering and we introduced two additional Carbon Neutral Funds to complement the Zurich Carbon Neutral World Equity Fund. Meanwhile, Zurich Global Ventures, which offers solutions such as LiveWell, invested in BOXX, a cybersecurity company aiming to make the digital world a safer place.

People Sustainability

Our focus on People Sustainability reflects our aim to actively support our people to remain employable for the long-term, while addressing customer and societal needs. At Zurich, we provide employees with a range of opportunities to grow and to develop their skills and careers. We also support employees to protect their physical, mental, and social wellbeing. In 2023, we received a number of awards and certifications across the Group, recognizing our commitment to diversity, equity, inclusion and belonging.

We are determined to handle customer data responsibly as gaining and retaining customer trust is a critical part of how we do business. In 2023, we strengthened our privacy management capabilities and further deployed Artificial Intelligence (AI) to improve customer service, while mitigating risks through our own AI Assurance Framework.

Sustainability is an integral part of our value system and we are committed to making our own business more resilient as well as helping our customers prepare for the future. There’s always more we can do and our Sustainability Framework will continue to evolve.

In this report, we share the progress we have made in 2023 across our Planet, Customer and People focus areas, detailing both our quantitative targets and our qualitative ambitions.

Alison Martin
CEO EMEA (Europe, Middle East & Africa) and Bank Distribution

Managed procurement spend (MPS) is the spend of approximately USD 2 billion annually managed centrally by Zurich’s Procurement and Vendor Management function according to the 2022 baseline on goods and services that are required to enable Zurich to maintain and develop its operations, excluding suppliers no longer active in 2023.",Europe,08/10/2025 21:52:03
